"г. Москва, Новинский б-р 8",55.75131,37.584613
"г. Москва, 2-й Кожевнический пер. 12",55.725159,37.647441
"г. Москва, Бол. Строченовский пер. 7",55.729077,37.630858
"г. Москва, Волгоградский пр-т 43",55.716326,37.716252
"г. Москва, Сретенка ул. 12/2",55.767803,37.632233
"г. Москва, Маршала Прошлякова ул. 30",55.79013,37.380354
"г. Москва, Варшавское шоссе 118",55.631549,37.618992
"г. Москва, Маршала Жукова пр-т 4",55.776953,37.502247
"г. Москва, Андропова пр-т 22",55.682651,37.661913
"г. Москва, Мира пр-т 40",55.780203,37.633949
"г. Москва, Смоленская пл. 7",55.748199,37.580921
"г. Москва, Шаболовка ул. 31Г",55.720814,37.610323
"г. Москва, Мастеркова ул. 4",55.708496,37.656613
"г. Москва, Щепкина ул. 31",55.77912,37.62864
"г. Москва, Воздвиженка ул. 10",55.753301,37.606263
"г. Москва, Илимская ул. 5",55.88922,37.581253
"г. Москва, Ленинский пр-т 119А",55.649921,37.488961
"г. Москва, Миклухо-Маклая ул. 36А",55.640111,37.532951
"г. Москва, Завода Серп и Молот пр-д 6",55.753534,37.698277
"г. Москва, Бол. Татарская ул. 9",55.741602,37.633023
"г. Москва, Угрешская ул. 14",55.715221,37.69622
"г. Москва, Водников ул. 2",55.818822,37.449318
"г. Москва, Варшавское ш. 129",55.614378,37.614096
"г. Москва, Варшавское ш. 36",55.679103,37.623879
"г. Москва, Павелецкая пл. 2",55.730421,37.634793
"г. Москва, Алтуфьевское ш. 44",55.874607,37.587865
"г. Москва, Путейский тупик 6",55.761254,37.659712
"г. Москва, Старая Басманная ул. 38/2",55.769185,37.669369
"г. Москва, Шарикоподшипниковская ул. 13",55.717229,37.677831
"г. Москва, Михалковская ул. 63Б",55.835907,37.510484
"г. Москва, Бол. Овчинниковский пер. 16",55.744186,37.630715
"г. Москва, Старокалужское ш. 62",55.660607,37.538161
"г. Москва, Добролюбова ул. 3/5",55.81039,37.593668
"г. Москва, Красная Пресня ул. 24",55.762272,37.569899
"г. Москва, Ленинская Слобода ул. 26",55.710124,37.654601
"г. Москва, Даев пер. 20",55.769378,37.638512
"г. Москва, Духовской пер. 17",55.704098,37.615884
"г. Москва, Мал. Грузинская ул. 3",55.762505,37.570312
"г. Москва, Автозаводская ул. 21",55.702769,37.651672
"г. Москва, Сколковское ш. 31",55.70601,37.404375
"г. Москва, Маршала Жукова пр-т 1",55.775996,37.505939
"г. Москва, Бауманская ул. 7",55.776512,37.676062
"г. Москва, Старопетровский пр-д 11",55.825532,37.503405
"г. Москва, 1-й Дербеневский пер. 5",55.723922,37.653972
"г. Москва, Вашутинское ш. 24",55.925344,37.430875
"г. Москва, Бол. Черёмушкинская ул. 13",55.686391,37.594396
"г. Москва, Золоторожский Вал ул. 34",55.748964,37.682476
"г. Москва, Шарикоподшипниковская ул. 13",55.717229,37.677831
"г. Москва, Кожевническая 14",55.728018,37.645375
"г. Москва, Красная Пресня ул. 22",55.762085,37.570501
"г. Москва, Бакунинская ул. 71",55.779697,37.691737
"г. Москва, Страстной б-р 8А",55.766258,37.610826
"г. Москва, 4-й Рощинский пр-д 20",55.707167,37.610278
"г. Москва, Строителей б-р вл. 4",55.814462,37.385412
"г. Москва, Бол. Пионерская ул. вл. 1/17",55.729741,37.634604
"г. Москва, вл. 5",55.755814,37.617635
"г. Москва, ул Панфилова 21",55.807764,37.491826
"г. Москва, Рязанский пр-т. 8А",55.726015,37.756084
"г. Москва, Днепропетровская ул. 2",55.623112,37.603981
"г. Москва, Ленинградская ул. вл. 39",55.907874,37.415892
"г. Москва, Хлебозаводский пр-д 7",55.669194,37.63164
"г. Москва, Гиляровского ул. 57",55.786824,37.632592
"г. Москва, 1-я Тверская-Ямская ул. 21",55.774563,37.587128
"г. Москва, Гамсоновский пер. 5",55.708374,37.626915
"г. Москва, Новаторов ул. 7А",55.663644,37.527723
"г. Москва, Профсоюзная ул. 56",55.670021,37.55248
"г. Москва, Очаковское ш. 28",55.685452,37.441458
"г. Москва, Льва Толстого ул. 5/1",55.732154,37.588763
"г. Москва, Ибрагимова ул. 31",55.789082,37.729359
"г. Москва, Лубянский пр-д 27/1",55.754223,37.635125
"г. Москва, Оружейный пер. 15А",55.772188,37.600666
"г. Москва, Бутиковский пер. 7",55.737801,37.602184
"г. Москва, Верейская ул. 29",55.711027,37.436292
"г. Москва, Рязанский пр-т 2",55.730365,37.737309
"г. Москва, Докукина ул. 16",55.842428,37.64957
"г. Москва, 1-й Перова Поля пр-д 9",55.750064,37.770439
"г. Москва, Волоколамское ш. 142",55.829593,37.371164
"г. Москва, 5-я Ямского Поля ул. 7",55.785731,37.583508
"г. Москва, Университетский пр-т 12",55.715576,37.522665
"г. Москва, Ярцевская ул. 19",55.738591,37.411005
"г. Москва, 3-й Сыромятнический пер. 3/9",55.752951,37.664527
"г. Москва, Шаболовка ул. 10",55.723506,37.610287
"г. Москва, Щелковское ш. 2А",55.802786,37.757979
"г. Москва, Трубная ул. 23",55.770765,37.625136
"г. Москва, Павелецкая наб. 8",55.710169,37.647217
"г. Москва, Барклая ул. 6",55.740669,37.503935
"г. Москва, Научный пр-д 13",55.655366,37.557529
"г. Москва, Пресненская наб. 4",55.748924,37.54294
"г. Москва, Вятская ул. 35",55.79848,37.581712
"г. Москва, Тверская ул. 7",55.757972,37.611203
